GeneID	GSM3518005	GSM3518006	GSM3518007	GSM3518008	GSM3518009	GSM3518010	GSM3518011	GSM3518012	GSM3518013
100506787	0	0	0	0.07544	0	0	0	0	0
284252	0.6222	0.4114	0.8063	0.4305	2.02	3.662	3.246	1.11	2.327
102466874	0	0	0	0	0	0	1.494	0	0
102725227	0.02989	0.1057	0.139	0.1988	0.5376	0.8829	1.364	0.2011	0.4825
728606	0	0	0	0.04472	0	0	0.03967	0	0.03392
105372035	0	0	0	0.04421	0	0.08416	0	0	0
361	2.564	0.4793	1.77	0.03004	0	3.202	0.835	0.01899	1.61
147429	0.1096	0	0.1819	0	0.09853	0.4623	0.2155	0.02303	0.03685
83539	0.7688	0.09062	1.568	0.1752	0.158	3.624	0.5183	0.2308	0.4949
105372036	0.1102	0.01083	0.122	0.04886	0.06608	0.372	0.1589	0.03089	0.04942
107985143	0.06262	0	0.2079	0.02775	0	0.1057	0.1477	0.02632	0
105372037	0.1087	0.1281	0	0.09633	0	0.3668	0	0	0
105372038	0	0	0.3894	0	0	0	0	0	0.1972
105372040	0	0.05432	0	0	0	0	0	0	0
105372041	0	0	0	0	0	0	0	0	0
107985126	0	0	0.1603	0	0	0	0	0	0
105372042	0	0	0	0	0	0	0	0	0
1000	62.47	77.07	82.01	75.56	369	354.3	342.7	105.8	274.4
105372043	0	0	0	0	0	0	0.2321	0	0
105372044	0.04833	0	0	0	0.08691	0.08156	0.228	0	0
105372045	0	0	0	0	0	0	0	0	0
100302131	0	0	0	0	0	0	0	0	0
105372046	0	0	0	0	0	0	0	0	0
105372047	0	0	0	0	0	0	0	0	0.1508
1825	0.01702	0.01003	0.02261	0.01509	0.1225	0.07182	0.2544	0.02862	0.03434
1824	2.762	3.66	3.816	4.031	13.89	12.78	9.952	4.613	12.16
101927698	0.1185	1.117	0.4722	1.261	3.197	3.4	5.405	1.195	2.391
1823	1.335	4.015	7.357	3.019	14.46	22.35	34.53	9.029	6.665
105372049	0.1964	0.3307	0.2236	0.2984	0.3027	1.042	0.7501	0.1415	0.4905
1828	0.3281	0.2363	0.5568	0.3797	0.8358	2.03	1.777	0.3907	0.6006
101927718	0.1709	0.1007	0.1135	0.07574	0.1536	0.5767	0.9407	0.2873	0
147409	0.009306	0.01097	0.02472	0.008249	0	0	0.01464	0	0.01252
1830	0	0.04146	0	0	0	0.01979	0.01844	0	0
1829	6.982	8.135	8.375	8.852	41.05	47.19	44.99	18.45	31.89
100652770	0.5939	0.739	0.7889	1.024	3.976	4.511	4.308	1.276	3.328
7276	0.07054	0.4157	0.1874	0	0	0.8333	0.7767	0.1186	0.1897
9331	0.4516	0.4234	0.4226	0.5823	0.443	1.455	2.607	0.4659	1.159
147407	0.6459	0.3514	0.4619	0.4404	2.234	2.683	2.657	1.211	1.871
22878	6.289	6.289	8.459	7.169	22.6	30.4	30.74	11.57	23.2
54941	0.6196	0.481	1.666	0.5761	1.128	1.977	1.997	0.991	1.209
51444	2.255	2.616	2.496	2.999	5.73	7.522	11.88	4.785	5.609
4225	0.2767	0.5321	0.2514	0.2453	0.5238	0.7373	1.077	0.2693	0.4505
64762	2.045	3.015	2.093	3.236	5.049	9.204	10.73	2.668	6.339
441818	0.1984	0.4158	0.2343	0.3714	0.9913	1.005	1.144	0.278	0.8007
57565	0	0.009205	0.04149	0.02077	0.02809	0.0659	0.1228	0.0197	0.0105
112268208	0.01165	0.02746	0	0.02065	0	0.01966	0.03665	0.009794	0
105372055	0	0	0.03007	0	0.02714	0	0.03561	0	0
105372058	0	0.02969	0.03345	0.02232	0	0.0425	0	0	0
107985186	0	0	0	0	0	0	0	0	0
374864	0	0.05045	0.0379	0.06324	0.02566	0.1685	0	0.05997	0.07676
105372059	0	0.02569	0.02895	0.05795	0	0.1471	0	0.01832	0.08793
80816	0.2828	0.3093	0.4569	0.4626	1.935	1.938	1.848	0.6789	0.9175
107985157	0	0	0	0.1354	0.5494	0.2578	0.4805	0.1284	0.2054
8715	0	0.03163	0	0.01586	0.06434	0.06038	0.08442	0.00752	0
1837	5.969	7.031	8.034	7.643	27.44	28.18	27.17	9.52	22.88
105372061	0.2087	0.3028	0.3625	0.2704	1.501	1.246	2.247	0.4723	1.015
10982	12.74	17.58	19.29	26.8	92.47	88.66	66.07	36.45	64.72
84307	1.243	1.825	2.395	2.282	8.661	10.55	11.8	3.82	7.351
100101467	1.135	1.761	1.774	2.151	8.161	9.598	10.21	3.682	7.745
10778	4.212	4.288	6.341	5.635	17.01	21.86	26.46	10.2	16.65
107985139	2.89	3.183	3.536	3.776	12.72	14.18	13.22	5.659	11.71
7572	7.515	8.675	9.844	10.48	31.28	39.8	43.2	12.98	31.25
252884	0.1369	0.2259	0.2181	0.1335	0.32	0.7622	1.227	0.5293	0.3497
105372063	0	0.04104	0	0.06173	0	0	0.2738	0.08781	0.09366
125476	0.6779	1.065	0.9862	1.23	4.76	5.775	5.128	2.632	4.515
100616257	0.9361	0	1.243	0.8298	6.734	9.479	8.835	2.361	3.777
2589	10.12	8.533	11.57	9.278	25.45	37.75	37.76	13.1	28.91
105372065	0.3566	0.2627	0.2961	0.5137	1.844	1.73	2.384	0.5247	1.019
105372064	0.2427	0.3433	0.3868	0.3873	1.266	0.9011	1.794	0.4693	0.8487
406963	0	0	0	0	0	0	0	0	0
100500864	0	0	0	0	0	0	0	0	0
105372066	0	0	0	0	0	0	0	0	0
83608	2.518	3.05	2.74	3.069	6.98	11.92	10.12	4.321	9.829
55197	4.294	4.61	6.152	5.322	15.32	19.72	22.05	8.264	15.67
25800	2.87	3.669	3.49	4.3	10.59	14.1	16.79	6.729	11.09
55250	3.266	3.778	4.318	4.41	19.03	22.01	20.53	7.701	15.9
101927809	0.3326	0.2614	0.1473	0.4914	0.7976	0.5614	1.221	0.5593	0.8948
55034	0.1378	0.09996	0.09856	0.04698	0.2859	0.2862	0.2334	0.2584	0.1426
80206	20.55	27.66	25.32	45.23	177.1	151	142.9	40.3	159.6
105372071	2.759	3.252	3.207	7.643	24.5	19.5	21.97	5.944	25.28
25941	2.405	2.973	3.67	5.029	18.79	17.08	18.54	5.915	12.67
57536	0.5307	0.8225	0.5744	1.015	2.404	3.118	4.189	1.248	1.897
105372069	0.2853	0.1121	0.379	0.1686	1.026	1.926	2.394	1.039	1.151
56853	0.09003	0.05306	0.0299	0.02993	0.02024	0.1519	0.3363	0.06622	0.106
105372068	0	0	0	0	0	0	0	0	0
106635546	0	0	0	0	0	0	0	0	0
107985118	0	0.06818	0	0	0	0	0	0	0
100422857	0	0	0	0	0	0	0	0	0
102724417	0	0	0	0	0	0	0	0.03966	0
105372073	0	0	0	0.06685	0	0.1273	0	0	0
105372072	0	0	0	0	0	0	0	0	0
105372074	0	0	0	0	0	0	0	0	0
112268212	0	0	0	0	0	0	0	0	0
105372076	0	0	0.0546	0.07288	0	0	0	0	0
105372077	0	0	0	0	0	0	0	0	0
647946	0	0	0.04054	0	0	0	0	0	0
112268214	0.01808	0.02131	0	0	0.03251	0	0	0.0152	0
101927879	0	0	0	0	0	0	0	0	0
100126323	0	0	0	0	0	0	0	0	0
101927857	0	0.03356	0.05042	0.008413	0	0	0.01493	0.007978	0
100846997	0	0	0	0	0	0	0	0	0
100847025	0	0	0	0	0	0	0	0	0
105372079	0	0	0.03767	0.02514	0	0.02393	0.08922	0	0
105372080	0	0	0	0	0	0	0	0	0
105372081	0	0	0	0	0	0	0	0	0
101927900	0	0	0	0.09476	0	0	0	0	0
105372082	0	0	0	0	0	0	0	0	0
107985132	0	0.3301	0.7439	0	0.2518	0.2363	0.2202	0	0.3766
105372084	0	0	0.2092	0	0.1416	0.1329	0	0.1324	0
107985168	0.1332	0	0.5307	0	0	0	0	0	0
641516	0.03655	0.2154	0.1456	0.09719	0.3286	0.9252	0.1725	0.3994	0.09831
105372083	0.04563	0	0.06061	0.0809	0.2462	0.3081	0.07178	0.07673	0
105372085	0	0	0	0	0	0	0	0	0
5289	2.243	2.825	3.175	3.377	9.079	12.31	13.84	5.263	8.834
284260	0	0.01506	0.01697	0.03398	0.06894	0.08626	0.1206	0.02149	0.03437
6014	0	0	0	0	0	0.09485	0	0	0
6860	0	0	0	0.02952	0.05988	0.0281	0	0	0.04478
105372088	0	0	0	0	0	0	0	0	0
105372087	0	0	0	0	0	0	0	0	0
101927921	0	0	0	0	0	0	0.09964	0	0.0426
105667213	0	0	0	0	0	0	0	0	0
105372089	0	0	0	0	0	0	0.1559	0	0
101927943	0.1934	0.152	0.04281	0.1429	0.5217	0.7072	1.115	1.057	0.4335
26040	0.5893	0.7701	1.375	1.12	3.04	3.242	4.79	2.532	1.533
100422829	0	1.817	0	1.367	1.386	5.204	6.063	2.592	3.111
105372091	0	0	0	0.1024	0	0	0	0.09716	0
101927961	0	0	0	0	0	0	0.05151	0	0
8170	0	0.04306	0.06469	0.02159	0.06569	0.06165	0.1341	0.04094	0.03275
101927980	0.02492	0.01958	0.1103	0.05891	0.02988	0.05608	0.1307	0.02095	0.08939
107985153	0.0197	0.03483	0.03925	0.03492	0.03543	0.2161	0.1084	0.04968	0.03974
105372093	0	0.04242	0.1912	0.0638	0.2589	0.1822	0.2264	0.0605	0.0484
105372092	0	0	0.04608	0	0.06239	0.01951	0.1455	0.01944	0.1244
6563	1.784	2.384	3.532	2.145	7.52	16.53	10.97	2.082	6.908
57724	2.423	3.002	4.089	4.02	15.35	20.81	20	5.964	15.11
284266	0.08891	0.1048	0.1476	0.07882	0.4397	0.4127	0.4545	0.299	0.3588
9050	0.5552	0.5817	0.5735	0.2734	1.368	1.145	1.617	0.6568	1.355
498	137.7	124.1	99.29	103.9	489.8	678.8	473.3	165	621.4
100188995	0	0	2.385	0	4.843	13.63	5.648	0	10.87
115106	1.532	2.153	1.879	1.463	6.889	7.956	9.64	4.657	6.182
147339	5.053	5.929	8.429	6.327	28.06	31.42	31.34	8.721	23.51
494470	0.1049	0.1917	0.1742	0.386	1.094	0.7526	0.6354	0.2293	1.559
105372095	0.051	0.06011	0.2032	0.226	0.642	0.08606	0.2406	0.08574	0.4115
125336	0.08914	0.04849	0.03643	0.3343	0.5302	0.4513	1.111	0.2248	1.273
105372096	0	0.01907	0.04297	0	0.05818	0	0.02544	0	0.02176
29906	0.1431	0.1687	0.1472	0.4788	3.205	2.369	0.6536	0.458	2.763
105372097	0.4817	0.5262	0.5774	1.021	3.359	3.767	1.515	0.6321	5.293
9063	1.396	1.899	1.966	2.485	7.079	8.886	9.276	2.979	6.427
83473	0.683	0.9237	1.022	1.122	2.482	2.924	3.472	1.172	2.649
100506888	0.1396	0.2058	0.3246	0.2166	1.758	2.534	1.647	0.6163	1.08
107983955	0.1614	0.1268	0.2858	0.2385	1.935	2.815	1.439	0.588	1.23
728929	0.1997	0.3295	0.3182	0.2832	1.436	3.167	1.445	0.6714	1.45
162699	0.1746	0.2881	0.2782	0.2785	1.444	2.887	1.373	0.6163	1.362
51224	0.1076	0.07608	0.1429	0.1716	0.503	1.489	1.151	0.2894	0.897
105372098	0.3048	0.459	0.5397	0.7579	1.385	1.271	2.477	0.612	1.48
84064	2.77	3.587	3.068	4.36	11.19	13.12	16.51	5.388	15.02
51124	5.059	4.514	4.542	4.2	12.91	15.06	20.56	6.678	13.7
652991	0	0	0	0	0	0	0	0	0
110175910	0	0	0	0	0	0	0	0	0
100616264	0	0	0	0	0	0	0	0	0
105372100	0	0.02485	0	0.01869	0	0	0	0	0
4087	1.725	2.061	2.219	2.626	7.788	9.842	10.72	3.662	6.315
105372101	0	0	0	0	0	0	0	0	0
201501	0.1879	0.08702	0.1426	0.2201	0.5914	0.9174	0.7812	0.5078	0.695
105372104	0.1135	0.05734	0.06462	0.2156	0.2333	0.2737	0.5101	0.1636	0.2181
84322	0	0.1438	0	0.1082	0.6584	0.8238	0.1919	0.1026	0.1641
9811	1.525	2.125	2.677	2.573	14.78	11.7	8.578	5.712	11.16
107987258	0.104	0.2606	0.5182	0.5418	2.397	2.25	2.107	0.6013	1.163
100616366	0	0	0	0	1.708	1.603	1.494	0	0
105372107	0.05651	0.1887	0.2127	0.3089	1.44	0.906	0.874	0.2929	0.3547
107985147	0.1255	0.1538	0.4201	0.4227	2.456	1.576	1.121	0.498	0.6144
105372106	0.1487	0.2045	0.4114	0.4613	1.961	1.464	1.656	0.375	0.7332
105372105	0.1681	0.1362	0.2093	0.2328	1.927	1.383	1.107	0.2915	0.7207
4092	2.721	1.906	2.3	2.463	14.34	25.18	20.11	6.046	6.347
105372108	0	0	0.1505	0.1339	0.06792	0.4462	0.5941	0.0635	0.1016
100129878	0.1989	0.2344	0.2642	0.4407	0.7153	0.8391	0.782	0.5852	0.4012
54808	2.774	3.425	4.109	3.426	13.53	14.42	15.23	6.353	11.46
100616420	0	0.942	0	0	0	0	2.514	0.6718	2.15
497661	1.701	1.726	1.851	1.79	4.291	7.136	8.193	3.624	6.497
100526842	15.57	15.81	15.32	13.83	48.8	50.22	65.68	44.04	48.48
100302257	0	0	0	0	2.357	0	0	0	0
6139	23.72	24.44	21.7	18.32	77.41	73.04	93.59	72.02	69.15
100124516	0	2.575	0	0.6454	6.547	13.52	18.32	3.06	4.896
26791	2.016	3.565	1.339	2.681	14.5	5.104	7.929	5.933	10.85
26790	9.929	12.87	6.594	2.64	30.35	18.43	10.93	18.36	41.4
101928144	0	0	0	0	0	0	0	0.02125	0
9388	0.01677	0.01318	0.01485	0.004956	0.01005	0.0283	0.04397	0.0282	0.01504
105372112	0	0	0	0.02899	0	0	0	0	0
112268210	0	0	0	0	0	0	0	0.02423	0.03876
107984031	0	0	0	0	0	0	0	0	0
10449	30.66	31.86	48.46	19.99	117.6	121.4	86.87	40.8	115
103091864	0.08115	0.09566	0	0.1079	0.5838	0.2054	0.2553	0.06822	0.1637
677769	16.65	22.38	14.68	14.21	102.7	50.7	48.72	54.43	63.22
4645	0.171	0.3063	0.2725	0.588	1.906	1.985	2.097	0.8048	1.389
100422865	0	0	0	0	0	0	0	0	0
220136	0.06865	0.08092	0.09119	0.213	0.2469	0.5793	0.7559	0.3751	0.277
4152	2.381	2.82	4.039	3.935	18.34	17.64	15.3	6.279	11.74
30827	1.889	1.848	2.481	2.512	12.36	10.98	10.87	5.198	8.172
105372114	0	0	0	0	0.1406	0.2639	0	0.06574	0
220134	0.04529	0.1335	0.1504	0.04014	0.04072	0.2675	0.07123	0.1332	0.2436
105372115	0	0.01579	0	0	0	0.0226	0	0	0.01801
5596	0.9798	0.4535	0.7545	0.9218	11.38	4.707	2.969	2.544	2.906
105372116	0	0	0	0	0	0	0	0	0
83876	0.2562	0.2013	0.4375	0.2055	0.4168	1.647	0.6907	0.2871	1.116
4200	4.238	3.892	4.118	3.683	15.73	18.19	13.22	6.07	18.38
55520	0.5928	0.8035	0.7873	1.077	3.838	3.451	5.967	1.694	2.591
107985152	0.172	0.4055	0.6854	0.4574	3.299	1.742	2.164	1.012	1.542
105372117	0.218	0.4134	0.3021	0.5293	1.619	1.312	1.789	0.7091	1.147
4089	5.812	6.111	7.789	6.9	26.9	28.39	31.43	11.32	21.06
51320	2.721	2.853	3.215	3.408	11.84	15.27	17.32	6.331	9.894
105372118	0.2774	0.4087	0.5987	0.6147	1.372	3.101	2.072	0.7578	1.492
100287225	0.01374	0.01619	0.01824	0	0.1235	0.2086	0.06481	0.02309	0.03695
105372120	0	0	0.03693	0.02465	0.05	0.04692	0	0	0
105372121	0	0	0	0	0	0	0	0	0
1630	0	0.006918	0.03898	0.02601	0.01055	0.01981	0.06462	0.01973	0
100616232	0	0	0	0	0	0	0	0	0
102724651	0	0	0	0.1023	0	0	0	0.09699	0
101928167	0	0	0	0.05602	0	0	0.1988	0.05312	0
8932	3.786	4.209	4.949	4.309	11.55	14.61	18.17	7.008	10.6
677819	18.29	6.587	14.17	6.755	18.27	13.72	15.98	13.67	10.25
11201	1.333	1.719	1.9	2.099	6.881	7.642	11.82	4.168	4.68
147323	0	0	0	0.03748	0	0.07135	0.0665	0.07108	0
162681	0.2955	0.199	0.4373	0.3817	0.6073	1.225	1.766	0.6671	0.7721
284254	0	0	0	0.02263	0	0.04308	0	0	0
5874	0	0.02281	0.09424	0.04002	0.08119	0.185	0.1928	0.05422	0.09542
80323	1.433	0.8375	1.751	1.016	3.133	5.744	6.273	1.715	2.759
107985125	0	0	0	0	0	0	0	0	0
105372125	0	0	0	0	0	0	0	0	0
101927229	0.1068	0.02519	0	0.03788	0	0.1082	0.2352	0.1257	0.05747
6925	9.873	11.19	9.347	12.63	25.32	36.83	62.1	19.28	29.35
105372127	0.8274	0.9753	2.857	1.614	2.678	5.865	8.069	1.391	4.896
100616290	0	0	0	0.7447	3.022	1.418	0	0	3.39
105372126	0	0.03683	0	0	0	0.05274	0	0	0
105372130	0	0	0.0139	0	0.05645	0.01766	0.08229	0.008796	0.04222
100132501	0.3007	0.3309	0.3462	0.2488	0.5589	0.7275	1.309	0.4298	1.119
107985183	0.03293	0.07763	0.04374	0.05838	0.05922	0.05557	0.3626	0	0.1329
105372131	0.04498	0.05301	0	0	0	0.2277	0.1415	0	0.3025
101927273	0	0	0.03768	0	0	0.09575	0.04462	0.0477	0
107985164	0.03968	0.04677	0.0527	0.1407	0.107	0.2009	0.7801	0.1668	0.4803
642484	0	0	0	0.02271	0	0.1729	0.5238	0	0.2756
102724698	0	0	0	0	0	0	0.3585	0.09581	0.1533
100505474	0	0	0.03639	0	0	0.09247	0.04309	0	0.03685
105372132	0	0	0	0.04093	0.02768	0.07792	0.09683	0	0
105372135	0	0	0	0	0	0	0	0.1082	0.08658
9352	5.141	5.239	5.848	5.763	18.97	22.42	23.58	10.61	17.9
23335	3.252	4.789	5.354	4.709	16.13	18.45	22.52	7.711	12.96
107985140	0.06221	0.03667	0.1102	0.06434	0.2424	0.2975	0.2773	0.06973	0.09762
105372136	0	0	0	0	0	0	0	0	0
100885779	0.0235	0.02771	0.03122	0.02084	0.08454	0.03967	0	0.03952	0.03161
284257	0	0	0	0	0.03545	0	0.06202	0.01657	0
105372138	0	0	0	0	0	0	0	0	0
51046	0	0.007658	0.008629	0	0	0	0.01022	0.005461	0.008738
9480	0.01196	0.0188	0.01059	0.04242	0.05737	0.1009	0.1819	0.04023	0.01073
112267870	0	0	0	0	0	0.03509	0	0	0
2235	2.886	3.901	3.015	3.443	10.26	14.92	12.96	4.439	15.74
4677	24.84	27.63	29.84	37.6	128.6	155.1	132.9	53.35	137
100505549	0.5015	0.7882	0.8438	1.274	1.503	2.821	4.26	1.152	1.574
5205	2.113	2.757	2.35	2.831	9.508	12.7	16.69	6.485	8.591
105372141	0.202	0.2381	0.7513	0.2507	1.671	1.705	2.542	0.8491	0.9781
105372140	0	0	0	0	0.1521	0	0.266	0	0.1137
23327	2.772	4.377	4.214	4.636	17.11	20.99	18.65	5.315	19.67
105372143	0.0254	0.08982	0.1349	0.04503	0.09135	0.1715	0.1598	0.1068	0.2391
107985182	0	0	0.05901	0	0.0799	0	0	0	0
406906	0	0	0	0	0	0	0	0	0
100616357	0	0	0	0	0	0	0	0	0
115701	33.93	39.15	37.45	26.68	174.5	160.2	165.2	37.42	113.2
105372145	0.5389	0.3811	1.002	0.6688	3.586	3.911	2.119	0.4983	2.827
106635543	2.464	1.162	1.309	1.31	5.316	6.652	2.325	2.071	2.651
102724745	0	0.01744	0	0	0	0.07491	0.02327	0.01244	0.0199
101927322	0.1631	0.0641	0.07223	0.1446	0.978	0.7342	0.6843	0.64	0.5851
10892	2.281	3.343	2.697	2.85	5.988	9.092	11.32	3.027	6.572
105372146	0.247	0.5407	0.6093	0.6256	0.6981	1.221	1.637	0.4005	0.9967
105372147	0	0	0	0	0	0	0	0	0
55205	5.268	5.478	5.733	6.477	22.84	25.11	28.8	10.27	18.67
112268211	0	0	0	0.04068	0.08253	0.07744	0.1444	0	0.06172
390858	0	0	0	0.09829	0	0	0	0	0
107987259	0	0	0	0.02658	0	0.0759	0	0.0126	0.04033
90701	5.92	6.337	5.152	5.429	15.91	17.11	17.34	9.267	18.3
2922	0	0.0686	0	0	0	0	0	0	0
30062	0	0	0	0.01785	0	0	0	0	0
339302	0.06666	0.03929	0	0.02955	0	0	0	0	0.04483
3998	16.21	17.61	18.55	21.11	57.09	84.8	96.6	27.03	61.7
107985156	0.02506	0	0.09985	0.02221	0.3155	0.04229	0.5912	0.02107	0.337
147372	0.2726	0.1821	1.098	0.2094	2.5	1.058	3.845	0.0993	2.652
5366	0.06902	0.08135	0.09167	0.3977	0	0.5824	0.2171	0.1741	0.6498
105372151	0	0	0	0.05247	0	0	0	0	0
105372152	0	0	0	0	0	0	0	0	0.4363
105372155	0	0	0	0	0	0	0	0	0
4160	0	0	0.05078	0	0	0.06452	0	0.03214	0
105372156	0	0.04971	0	0.03738	0	0.07117	0.1327	0	0
28316	0.08807	0.1854	0.142	0.435	0.8598	0.6901	1.009	0.1904	0.1608
105372157	0.07982	0.09408	0	0	0	0.6735	0.2511	0	0
100996669	0	0	0.1353	0.1986	0.1465	0.3438	0.1922	0.0685	0.08219
220441	3.637	2.31	3.859	4.766	7.335	19.32	26.31	6.759	8.02
105372159	0	0	0	0.1905	0.1288	0.2417	0.5632	0.1806	0.09632
112268209	0	0	0.3012	0.201	0	0.3827	2.14	0.9531	0.305
105372158	0.1463	0.08621	0.1943	0.1297	0	0.3703	0.5752	0.1844	0.1967
23556	2.165	2.116	2.405	2.805	9.769	14.11	13.67	5.367	9.826
57614	1.423	1.648	2.281	2.404	7.638	9.214	10.14	3.921	6.501
8792	0.2142	0.2976	0.3557	0.1628	0.4541	0.7619	0.325	0.2895	0.2161
54877	1.608	1.872	2.304	1.921	7.13	8.6	6.756	2.991	4.7
23239	0.9684	1.008	1.236	1.267	6.154	6.95	7.394	2.798	3.743
105372160	0.1621	0.3185	0.311	0.3353	1.361	1.338	2.04	0.3937	0.7752
105372161	0.02436	0.02871	0	0	0	0	0	0	0
596	0.7845	0.8525	2.182	2.434	8.013	8.295	9.12	3.942	6.182
2531	2.58	3.37	3.227	3.781	12.4	15.57	18.94	6.957	8.739
9525	2.779	3.143	3.691	3.777	12.74	16.12	18.06	7.223	13.04
5268	0	0	0	0	0	0.04158	0	0	0
89777	0	0	0	0	0	0	0	0	0
5275	0	0.019	0	0	0	0	0	0	0
6318	0	0	0	0	0	0	0	0	0.04951
6317	0	0	0	0	0	0	0	0	0.05163
89778	0	0	0	0	0	0	0.05382	0	0
8710	0	0	0	0.07288	0	0	0.04311	0	0
5055	0.02893	0	0	0	0	0	0.04551	0.02432	0
5273	0	0.03248	0	0.02443	0	0	0.04334	0	0
284293	0	0	0.08327	0	0	0.07053	0.1315	0.01757	0
105372165	0	0.05708	0.04288	0.04292	0.05805	0.2724	0.2793	0.05427	0.06512
5271	0.6998	0.6954	0.7836	0.5716	1.258	1.76	2.093	1.35	0.5721
221241	0	0	0	0	0	0	0	0	0
284294	0	0	0	0.1012	0	0.06422	0	0	0
400654	0	0	0.03615	0	0	0	0	0	0
105372166	0	0	0	0	0	0	0.2431	0	0
105372167	0	0	0	0	0	0	0	0	0
107985178	0.8622	1.525	1.527	1.529	5.686	4.123	5.651	0.4832	5.412
101927404	1.83	1.935	1.681	2.153	6.427	7.071	6.59	1.351	8.832
105372168	0	0	0	0	0	0	0	0	0
107985128	0.0492	0	0	0	0	0	0	0	0
105372169	0	0.2022	0	0	0	0	0	0	0
1005	0	0	0.01829	0.008139	0	0	0.05054	0.003859	0.006174
105372170	0	0	0.1311	0	0	0	0	0	0
28513	17.39	7.151	12.84	8.236	18.33	43.94	72.22	31.6	10.84
100847002	0	0	0	0	0	0	0	0	0
92126	1.259	1.292	1.813	1.586	4.502	6.517	9.767	4.703	2.387
643542	0.04382	0	0	0.03884	0.0788	0.07395	0.1034	0.03684	0
105372174	0.022	0.07779	0.02922	0	0	0	0.1384	0.09246	0
105372173	0.007541	0	0.04006	0.02005	0.02712	0.07636	0.1186	0.05705	0.01014
105372172	0	0	0	0.05511	0	0.05246	0.09779	0.05227	0
101927430	0	0	0	0.02706	0	0.05151	0.04801	0	0.04105
105372175	0	0	0	0	0	0	0	0.02913	0
54495	4.096	4.759	5.026	4.924	13.97	19.23	23.93	7.277	15.02
79839	0.3216	0.4993	0.4793	0.5181	1.192	1.37	4.96	1.085	1.002
107985134	0.1426	0.2762	0.5141	0.3883	0.861	0.8252	4.47	0.745	0.6439
107985135	0.01992	0.03522	0.1323	0.02649	0.08956	0.05043	0.611	0.134	0.1072
107985136	0	0.05988	0	0.04503	0.1827	0	0.3995	0.0427	0
220164	0.2326	0.2437	0.1647	0.678	2.426	1.997	2.431	1.038	3.204
105372179	0.1888	0	0	0.1674	2.038	0.6374	1.188	0.3175	1.27
105372178	0.00907	0.06415	0	0.1045	0.2773	0.2602	0.2853	0.122	0.1464
107985138	0.08533	0.3017	0.1133	0.07564	0.9207	0.576	1.476	0.4304	0.5738
10666	0.07556	0.2096	0.2007	0.2246	0.5515	0.8476	0.811	0.3251	0.4364
25914	1.202	1.637	1.637	1.98	6.396	7.819	9.139	3.455	5.446
105372180	0.04136	0	0.0824	0.09165	0.2603	0.2094	0.1301	0.1217	0.3616
107985158	0	0.187	0.2107	0.2813	0.856	0.8033	0	0.2668	0
9306	4.05	3.974	5.9	5.047	18.27	19	20.08	7.451	15.16
101927481	0.7236	0.3791	0.2136	0.4989	2.458	2.443	2.276	1.419	1.081
102724895	0.7433	1.614	1.195	1.422	3.729	4.358	4.923	1.513	2.368
101060542	0	0	0	0	0.1341	0.08388	0.07817	0.02089	0.1003
112268215	0	0	0	0	0	0	0	0	0.1076
105376872	0	0.02003	0	0	0	0	0.02673	0	0
220158	0	0	0	0	0	0	0	0	0
107985166	0	0	0	0	0	0	0	0.0608	0
105372185	0	0.007727	0	0.005811	0	0	0	0.005511	0
105372188	0	0.1329	0.1498	0	1.014	0	0.5322	0	0.3034
105372187	0	0.05597	0	0.04209	0.1708	0.1603	0.07469	0	0
107985179	0	0	0	0	0	0	0.3803	0	0
100505776	0	0	0	0	0	0.03564	0.03322	0	0
105372186	0	0	0	0	0	0	0.2629	0	0
102724913	0	0	0	0	0	0	0	0	0
105376873	0	0	0	0	0	0	0	0	0
102725148	0	0	0	0.03407	0	0	0	0	0
105372189	0	0	0	0	0	0	0	0	0
147381	0.01948	0	0	0	0	0	0.04595	0	0.0131
81832	0	0.005594	0	0.02945	0.04267	0.01602	0.01493	0.03989	0
100847083	0	0	0	0	0	1.784	0	0	0
100505797	0	0	0	0	0	0	0	0	0
400655	0	0.0291	0	0	0	0	0	0	0
100505817	0.05572	0.197	0	0.0494	0.501	0.3762	0.5259	0.04684	0.07495
105372190	0.05293	0.06239	0.07031	0.04692	0.476	0.536	0.4163	0	0.356
105372191	0	0	0	0	0	0	0	0	0
201456	0.005594	0.03297	0.04458	0.03967	0.06036	0.08497	0.264	0.06584	0.07524
29090	9.997	7.558	11.63	10.68	27.65	39.19	40.47	15.37	42.81
1528	4.895	4.156	4.453	3.167	14.41	12.94	14.31	10.14	10.31
644041	0.01284	0.03027	0	0.01138	0.02309	0	0	0.0108	0.01727
101927606	0	0	0	0	0	0	0.06049	0	0
125704	0.5358	0.3158	0.8896	1.282	6.215	9.043	5.099	2.23	5.837
55748	2.589	3.104	3.585	2.666	15.69	17.18	13.52	6.252	14.3
84735	0.01509	0.01779	0.02005	0	0	0.07641	0.02374	0	0.0203
55628	1.249	1.972	2.125	1.993	6.971	8.405	9.486	2.568	6.775
400657	0.6036	0.667	0.8769	0.8695	2.748	4.107	5.044	1.76	2.918
107985130	0.5002	1.179	1.107	1.109	4.498	6.05	4.196	1.332	3.252
105376874	0.07649	0.09016	0.02903	0.07749	0.05895	0.2029	0.1031	0.0643	0.1029
284273	4.307	5.658	6.306	5.828	18.66	24.92	26.72	7.14	23.35
